tconst,primaryTitle,startYear
tt0094790,Boundaries of the Heart,1988
tt0094793,Brain Damage,1988
tt0094797,Brennende Betten,1988
tt0094804,The Break,1989
tt0094805,Brumal,1989
tt0094807,Sprays of Champagne,1988
tt0094812,Bull Durham,1988
tt0094814,Bum Rap,1988
tt0094816,Burning Secret,1988
tt0094817,Xue zai shao,1988
tt0094822,Baton Rouge,1988
tt0094828,Camille Claudel,1988
tt0094830,Camino largo a Tijuana,1988
tt0094831,I cammelli,1988
tt0094833,Os Canibais,1988
tt0094836,Caro Gorbaciov,1988
tt0094838,Cartas del parque,1988
tt0094839,Caruso Pascoski di padre polacco,1988
tt0094841,The House of Smiles,1991
tt0094845,The Case of the Silver Snake,1988
tt0094849,Celia,1989
tt0094852,Fractured Follies,1988
tt0094853,Le chemin de Damas,1988
tt0094854,City War,1988
tt0094856,No Compromise,1988
tt0094857,Fatal Termination,1990
tt0094859,Chief Zabu,1988
tt0094860,The Church,1989
tt0094862,Child's Play,1988
tt0094863,Children of the Empire,1988
tt0094868,Chocolat,1988
tt0094869,The Chocolate War,1988
tt0094872,Chouans!,1988
tt0094878,Cienie,1988
tt0094881,Cinq jours en juin,1989
tt0094882,Clara's Heart,1988
tt0094883,Clay Farmers,1988
tt0094884,Clean and Sober,1988
tt0094888,Cobra Verde,1987
tt0094892,Codice privato,1988
tt0094894,Colors,1988
tt0094897,Comic Book Confidential,1988
tt0094898,Coming to America,1988
tt0094901,Compagni di scuola,1988
tt0094903,El compromiso,1988
tt0094904,Computer Dreams,1988
tt0094905,Con el corazón en la mano,1988
tt0094913,Cover Up: Behind the Iran Contra Affair,1988
tt0094914,Covjek koji je volio sprovode,1989
tt0094921,Crossing Delancey,1988
tt0094923,Crusoe,1988
tt0094924,A Cry in the Dark,1988
tt0094925,The Cry of Reason: Beyers Naude - An Afrikaner Speaks Out,1988
tt0094933,D.O.A.,1988
tt0094934,Da,1988
tt0094935,The Diary of a Big Man,1988
tt0094939,Daffy Duck's Quackbusters,1988
tt0094947,Dangerous Liaisons,1988
tt0094951,Daasi,1988
tt0094954,David and the Magic Pearl,1988
tt0094958,Dayavan,1988
tt0094959,Sound and Fury,1988
tt0094961,Dead Heat,1988
tt0094963,The Dead Pool,1988
tt0094964,Dead Ringers,1988
tt0094979,The Deceivers,1988
tt0094980,The Decline of Western Civilization Part II: The Metal Years,1988
tt0094993,Demasiado miedo a la vida o Plaff,1988
tt0094994,Demasiado viejo para morir joven,1989
tt0095007,Det är långt till New York,1988
tt0095016,Die Hard,1988
tt0095021,Dirty Dancing Concert Tour,1988
tt0095031,Dirty Rotten Scoundrels,1988
tt0095037,"Distant Voices, Still Lives",1988
tt0095040,Days of Eclipse,1988
tt0095042,Dobrí holubi se vracejí,1989
tt0095048,It's Happening Tomorrow,1988
tt0095050,Dominick and Eugene,1988
tt0095051,Don Bosco,1988
tt0095052,La donna della luna,1988
tt0095053,El Dorado,1988
tt0095055,Dear Yelena Sergeyevna,1988
tt0095056,Dorogoe udovolstvie,1988
tt0095057,Dotknieci,1989
tt0095065,Drei D,1988
tt0095066,The Dressmaker,1988
tt0095071,Tonkô,1988
tt0095076,Eagles Law,1988
tt0095082,Eight Men Out,1988
tt0095086,Eldorádó,1988
tt0095088,Elvira: Mistress of the Dark,1988
tt0095096,En Sabana Grande siempre es de día,1988
tt0095097,Once More,1988
tt0095110,Esa cosa con plumas,1988
tt0095111,Escape,1991
tt0095114,Esperanza,1988
tt0095115,Esquilache,1989
tt0095119,Everybody's All-American,1988
tt0095124,The Truth,1988
tt0095125,Faceless,1987
tt0095127,Fallada - letztes Kapitel,1988
tt0095131,Family Reunion,1988
tt0095134,Fantozzi Retires,1988
tt0095137,Abschied vom falschen Paradies,1989
tt0095148,Purgatory,1988
tt0095149,The Beloved Son of God,1988
tt0095151,Feng kuang de dai jia,1989
tt0095152,Feng xie,1983
tt0095155,Fifty Fifty,1988
tt0095157,Fire from the Mountain,1987
tt0095159,A Fish Called Wanda,1988
tt0095162,The Beasts,1980
tt0095163,Der Fluch,1988
tt0095167,Fontan,1988
tt0095169,For Keeps?,1988
tt0095172,Foxtrot,1988
tt0095174,Frantic,1988
tt0095182,The Frog Prince,1986
tt0095183,The Fruit Machine,1988
tt0095188,Funny Farm,1988
tt0095190,Further and Particular,1988
tt0095192,Fábula de la Bella Palomera,1988
tt0095193,Det första äventyret,1988
tt0095203,Wherever You Are...,1988
tt0095204,Geierwally,1988
tt0095205,Bride of the Orient,1989
tt0095210,Die Geschichte von der Gänseprinzessin und ihrem treuen Pferd Falada,1989
tt0095214,Ghost's Hospital,1988
tt0095217,Ghosts... of the Civil Dead,1988
tt0095221,Ying zhao nu lang 1988,1988
tt0095228,God Rides a Harley,1988
tt0095234,Going to the Chapel,1988
tt0095236,Gong zi duo qing,1988
tt0095239,The River Pirates,1988
tt0095243,Gorillas in the Mist,1988
tt0095244,Zerograd,1988
tt0095250,The Big Blue,1988
tt0095253,The Great Outdoors,1988
tt0095254,Greshnik,1988
tt0095262,Mobile Suit Gundam: Char's Counterattack,1988
tt0095264,Paper Marriage,1988
tt0095270,Hairspray,1988
tt0095272,A Chaos of Flowers,1988
tt0095274,A Handful of Dust,1988
tt0095275,Hanna's War,1988
tt0095276,Hanussen,1988
tt0095279,Hard Times,1988
tt0095289,Heavy Petting,1989
tt0095290,Lethal Angels,1990
tt0095292,Shell Shock,1988
tt0095294,Hellbound: Hellraiser II,1988
tt0095295,Herbstmilch,1989
tt0095298,Hidden City,1987
tt0095301,High Fidelity,1989
tt0095302,High Hopes,1988
tt0095305,High Tide,1987
tt0095307,Heaven and Hell,1988
tt0095309,Disciples of Hippocrates,1980
tt0095310,"Histoires d'Amérique: Food, Family and Philosophy",1989
tt0095318,Hong yi shao nu,1985
tt0095320,Honor Bound,1988
tt0095327,Grave of the Fireflies,1988
tt0095329,Huo wu feng yun,1988
tt0095333,The House on Carroll Street,1987
tt0095336,Picture of a Nymph,1987
tt0095337,In the Line of Duty III,1988
tt0095341,Hôtel Terminus,1988
tt0095346,Shadow of the Raven,1988
tt0095348,I'm Gonna Git You Sucka,1988
tt0095349,Iacob,1988
tt0095354,Iguana,1988
tt0095356,Ikidomari no Banka: Brake out,1988
tt0095359,Imagen Latente,1987
tt0095360,Imagine: John Lennon,1988
tt0095362,The in Crowd,1988
tt0095369,Der Indianer,1988
tt0095379,Intruder,1989
tt0095386,Itinéraire d'un enfant gâté,1988
tt0095394,Jericho,1991
tt0095396,Chicken and Duck Talk,1988
tt0095398,Hero of Tomorrow,1988
tt0095403,Police Story 2,1988
tt0095406,Joan of Arc of Mongolia,1989
tt0095408,"John Huston: The Man, the Movies, the Maverick",1988
tt0095419,Diamond's Edge,1988
tt0095422,Jesus Christ's Horoscope,1989
tt0095426,Kamarád do deste,1988
tt0095431,Katy Meets the Aliens,1988
tt0095432,Kaun Jeeta Kaun Haara,1987
tt0095433,The Summer of Aviya,1988
tt0095437,Kennywood Memories,1988
tt0095439,Off-Limits,1988
tt0095441,The Cold Summer of 1953,1988
tt0095444,Killer Klowns from Outer Space,1988
tt0095448,Kimagure Orange Road: I Want to Return to That Day,1988
tt0095450,King of Chess,1991
tt0095452,King Size,1988
tt0095455,Klassezämekunft,1988
tt0095463,"A Hoof Here, a Hoof There",1989
tt0095464,Kornblumenblau,1989
tt0095465,Korshuny dobychey ne delyatsya,1988
tt0095467,A Short Film About Love,1988
tt0095468,A Short Film About Killing,1988
tt0095469,Ku jia tian xia,1998
tt0095471,A Little Doll,1988
tt0095472,Muscle,1989
tt0095473,The Moonlight Sonata,1988
tt0095475,Damnation,1988
tt0095480,Ladder of Swords,1989
tt0095484,Lady in White,1988
tt0095487,Laibach: Pobeda pod suncem,1988
tt0095489,The Land Before Time,1988
tt0095490,"Land der Väter, Land der Söhne",1988
tt0095491,Tiger on Beat,1988
tt0095494,The Last Pullman Car,1983
tt0095497,The Last Temptation of Christ,1988
tt0095511,La lectrice,1988
tt0095512,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars,1988
tt0095513,The Legend of the Holy Drinker,1988
tt0095515,Let's Get Lost,1988
tt0095519,License to Drive,1988
tt0095525,Gandahar,1987
tt0095527,Linie 1,1988
tt0095530,Little Dorrit,1987
tt0095532,Little Nikita,1988
tt0095533,Last Romance,1988
tt0095535,Autumn Rain,1989
tt0095541,Long hu zhi duo xing,1988
tt0095542,Dragon Fight,1989
tt0095543,Long zhi jia zu,1988
tt0095545,Looking for Langston,1989
tt0095555,Lights and Shadows,1988
tt0095559,El Lute II: Tomorrow I'll Be Free,1988
tt0095561,Macao oder die Rückseite des Meeres,1988
tt0095562,Macho Dancer,1988
tt0095563,Mad About You,1989
tt0095564,Madame Sousatzka,1988
tt0095567,La maison assassinée,1988
tt0095568,La maison de jade,1988
tt0095569,La maison de Jeanne,1988
tt0095572,Malaventura,1988
tt0095574,Little Vera,1988
tt0095576,Man Eaters,1988
tt0095579,Man spricht deutsh,1988
tt0095581,Mangala Thegga,1988
tt0095583,Maniac Cop,1988
tt0095584,"Manika, une vie plus tard",1989
tt0095587,Mapantsula,1988
tt0095593,Married to the Mob,1988
tt0095594,Martha Jellneck,1988
tt0095597,A Taxing Woman's Return,1988
tt0095598,La maschera,1988
tt0095599,Masquerade,1988
tt0095600,Matar Saudades,1988
tt0095606,The Music Teacher,1988
tt0095619,Mensagem,1988
tt0095622,Menya zovut Arlekino,1988
tt0095625,La méridienne,1988
tt0095627,Mestizo,1988
tt0095631,Midnight Run,1988
tt0095632,Before the Bat's Flight Is Done,1989
tt0095633,Mignon Has Come to Stay,1988
tt0095638,The Milagro Beanfield War,1988
tt0095639,Milagro en Roma,1989
tt0095643,Cyber Ninja,1988
tt0095646,Missing Link,1988
tt0095647,Mississippi Burning,1988
tt0095649,The Moderns,1988
tt0095652,Monkey Shines,1988
tt0095654,Moon Over Parador,1988
tt0095655,Moonwalker,1988
tt0095657,The Moromete Family,1987
tt0095658,Mortu Nega,1988
tt0095662,Moving,1988
tt0095666,Mr. Universe,1988
tt0095669,Mujer de fuego,1989
tt0095675,Women on the Verge of a Nervous Breakdown,1988
tt0095676,A Mulher do Próximo,1988
tt0095680,It's Murphy's Fault,1988
tt0095681,Mutters Maske,1988
tt0095684,My Best Friend Is a Vampire,1987
tt0095690,Mystic Pizza,1988
tt0095700,Off Season,1988
tt0095704,Nahr Al-Khawf,1988
tt0095705,The Naked Gun: From the Files of Police Squad!,1988
tt0095706,Nan bei ma da,1988
tt0095709,The Navigator: A Medieval Odyssey,1988
tt0095712,Nebojsa,1989
tt0095715,Alice,1988
tt0095717,Un negro con un saxo,1989
tt0095718,Ya bon les blancs,1988
tt0095728,The Spider Labyrinth,1988
tt0095729,The Tribulations of Balthazar Kober,1988
tt0095730,The Night Before,1988
tt0095735,A Night in Havana: Dizzy Gillespie in Cuba,1988
tt0095743,Niiwam,1988
tt0095744,Nincompoop,1988
tt0095753,¿Nos traicionará el presidente?,1988
tt0095755,Not Since Casanova,1988
tt0095758,Women's Prison,1988
tt0095759,The Bengali Night,1988
tt0095763,Nunca estuve en Viena,1989
tt0095764,Lumberjacking,1988
tt0095765,Cinema Paradiso,1988
tt0095773,L'oeuvre au noir,1988
tt0095774,Off Limits,1988
tt0095776,Oliver & Company,1988
tt0095786,Wuthering Heights,1988
tt0095788,The Eye Above the Well,1988
tt0095793,L'orchestre rouge,1989
tt0095795,"Osen, Chertanovo...",1988
tt0095796,Tora-san's Salad-Day Memorial,1988
tt0095798,Ottsy,1989
tt0095800,The Bear,1988
tt0095801,Bagdad Cafe,1987
tt0095806,The Outside Chance of Maximilian Glick,1988
tt0095808,Oznamuje se láskám vasim,1989
tt0095815,Pan Tau - Der Film,1988
tt0095817,Panda monogatari,1988
tt0095820,Pantarej,1988
tt0095822,Little Bird of Happiness,1988
tt0095823,Paris by Night,1988
tt0095827,Pascali's Island,1988
tt0095830,Pasodoble,1988
tt0095832,Pass the Ammo,1988
tt0095833,Welcome to Germany,1988
tt0095835,Patti Rocks,1988
tt0095836,Patty Hearst,1988
tt0095839,Three Sisters,1988
tt0095841,La peau et les os,1988
tt0095842,Thick Skinned,1989
tt0095843,Tall Stories,1988
tt0095848,Pered rassvetom,1989
tt0095849,The Perfect Model,1988
tt0095853,Permanent Record,1988
tt0095857,Pestonjee,1988
tt0095861,The Doublecross,1988
tt0095863,Phantasm II,1988
tt0095864,The Philosopher,1989
tt0095865,Where's Officer Tuba?,1986
tt0095866,I picari,1987
tt0095869,The Little Devil,1988
tt0095870,Piec kobiet na tle morza,1987
tt0095871,Pin,1988
tt0095872,Piravi,1989
tt0095873,Urinal,1988
tt0095875,Plain Clothes,1987
tt0095876,Plain Talk & Common Sense,1987
tt0095880,Pohjanmaa,1988
tt0095881,Little Sweetheart,1989
tt0095888,Polizei,1988
tt0095890,Polyot ptitsy,1988
tt0095891,Les portes tournantes,1988
tt0095895,Powaqqatsi,1988
tt0095897,The Presidio,1988
tt0095899,Prezumptsiya nevinovnosti,1988
tt0095902,Primo Baby,1990
tt0095912,Profundo,1988
tt0095913,Proisshestviye v Utinoozyorske,1988
tt0095915,Promis... juré!,1987
tt0095918,Promises to Keep,1988
tt0095925,Pumpkinhead,1988
tt0095932,"Pust ya umru, Gospodi...",1988
tt0095934,Pigmalione 88,1988
tt0095936,From Doom Till Doom,1988
tt0095937,Painted Faces,1988
tt0095938,Ching yi sam,1988
tt0095939,How to Pick Girls Up,1988
tt0095940,High Frequency,1988
tt0095943,A Few Days with Me,1988
tt0095946,Qun long duo bao,1988
tt0095947,Der Radfahrer von San Cristóbal,1988
tt0095948,I ragazzi di via Panisperna,1988
tt0095951,The Raggedy Rawney,1988
tt0095953,Rain Man,1988
tt0095958,Rampage,1987
tt0095960,"Raz, dva - gore ne beda",1988
tt0095961,Abunômaru: Ingyaku,1988
tt0095963,Red Heat,1988
tt0095967,Directed by Andrei Tarkovsky,1988
tt0095973,Rembrandt Laughing,1989
tt0095975,They Call Me Renegade,1987
tt0095979,Resan,1987
tt0095982,Rezerva la start,1988
tt0095993,Return to Snowy River,1988
tt0095996,Rikky and Pete,1988
tt0095999,Robinson no niwa,1987
tt0096003,Rocket Gibraltar,1988
tt0096004,The Keepers of the Fog,1988
tt0096005,Rokovaya oshibka,1989
tt0096006,The Story of Fausta,1987
tt0096015,Yuan nu,1988
tt0096018,Running on Empty,1988
tt0096022,SOS,1988
tt0096024,Sagolandet,1988
tt0096027,Sakura-tai Chiru,1988
tt0096028,Hello Bombay!,1988
tt0096029,Salome's Last Dance,1988
tt0096032,San ren shi jie,1988
tt0096036,Summer Thefts,1988
tt0096051,Die Schauspielerin,1988
tt0096052,Schmetterlinge,1988
tt0096054,School Daze,1988
tt0096058,Schön war die Zeit,1988
tt0096061,Scrooged,1988
tt0096067,El secreto de Romelia,1988
tt0096071,The Serpent and the Rainbow,1988
tt0096078,Sha zhi lian,1988
tt0096083,Shadowman,1988
tt0096085,Message from the Future,1989
tt0096087,Shakedown,1988
tt0096092,Maybe Some Other Time,1988
tt0096098,Shoot to Kill,1988
tt0096102,Shuo huang de nu ren,1989
tt0096103,Double Fattiness,1988
tt0096104,Shut,1988
tt0096107,Seven Days a Week - CITY LIFE - Warsaw,1990
tt0096111,Sinatra,1988
tt0096112,From Russia with Rock,1988
tt0096115,The Yuppie Fantasia,1989
tt0096116,Emma's Shadow,1988
tt0096121,Sluga,1989
tt0096128,"Soha, sehol, senkinek!",1988
tt0096129,Ein Sohn aus gutem Hause,1989
tt0096131,A Soldier's Tale,1989
tt0096133,Una ombra en el jardí,1989
tt0096137,Summer,1988
tt0096141,The Lead,1989
tt0096143,Sortis de route,1988
tt0096146,Soursweet,1988
tt0096147,South of Reno,1988
tt0096148,Souvenir,1989
tt0096150,Spalding Gray: Terrors of Pleasure,1988
tt0096156,Spike of Bensonhurst,1988
tt0096160,Splendor,1989
tt0096163,The Vanishing,1988
tt0096164,Starlight: A Musical Movie,1988
tt0096167,Stars in Broad Daylight,1988
tt0096170,Stealing Heaven,1988
tt0096171,Stealing Home,1988
tt0096173,Stek,1988
tt0096174,Stela,1990
tt0096175,Sternberg - Shooting Star,1989
tt0096180,Stormy Monday,1988
tt0096188,The Suitors,1988
tt0096189,A Summer Story,1988
tt0096198,Svetlaya lichnost,1988
tt0096203,Switching Channels,1988
tt0096205,A Year Goes By,1988
tt0096206,A Sétima Letra,1989
tt0096209,Turning Table,1988
tt0096210,Tabu,1988
tt0096217,The Tale of Ruby Rose,1987
tt0096218,Tales from the Gimli Hospital,1988
tt0096219,Talk Radio,1988
tt0096220,Talking to Strangers,1988
tt0096221,Tango Bar,1987
tt0096224,A Taste of Hemlock,1989
tt0096235,Taxi Killer,1988
tt0096236,Tiger Cage,1988
tt0096240,Tokyo: The Last Megalopolis,1988
tt0096242,The Spell,1987
tt0096244,Tequila Sunrise,1988
tt0096248,El tesoro,1988
tt0096249,Le testament d'un poète juif assassiné,1988
tt0096250,Testimony,1987
tt0096251,Tetsuo: The Iron Man,1989
tt0096252,Tezaab,1988
tt0096256,They Live,1988
tt0096257,The Thin Blue Line,1988
tt0096259,Things Change,1988
tt0096263,Gunmen,1988
tt0096277,"Titánia, Titánia, avagy a dublörök éjszakája",1988
tt0096280,To Kill a Priest,1988
tt0096281,Tokyo Pop,1988
tt0096282,Tommy Tricker and the Stamp Traveller,1988
tt0096283,My Neighbor Totoro,1988
tt0096284,Gangs,1988
tt0096288,Landscape in the Mist,1988
tt0096289,Torch Song Trilogy,1988
tt0096296,Tragediya v stile rok,1990
tt0096303,Treffen in Travers,1988
tt0096309,Three Seats for the 26th,1988
tt0096315,Three Less Me,1988
tt0096316,Tucker: The Man and His Dream,1988
tt0096317,The Retired General,1988
tt0096320,Twins,1988
tt0096322,Two Brothers Running,1988
tt0096326,Técnicas de duelo: Una cuestión de honor,1988
tt0096328,U2: Rattle and Hum,1988
tt0096329,Ubit drakona,1988
tt0096332,The Unbearable Lightness of Being,1988
tt0096334,Unde esti copilarie?,1988
tt0096336,Story of Women,1988
tt0096337,A Tale of the Wind,1988
tt0096349,The Uppercrust,1981
tt0096351,Urgences,1988
tt0096353,Urusei Yatsura 5: The Final Chapter,1988
tt0096357,Vacanta cea mare,1988
tt0096358,Vadon,1989
tt0096360,"Vam chto, nasha vlast ne nravitsya?!",1989
tt0096381,Vicious!,1988
tt0096382,Victim of the Brain,1988
tt0096383,Viktoriya,1988
tt0096386,Life Is a Long Quiet River,1988
tt0096391,Vila Orhideja,1988
tt0096397,Vita da cane,1992
tt0096399,Solovky Power,1988
tt0096400,Il volpone,1988
tt0096403,Time of Violence,1988
tt0096404,Vroeger is dood,1987
tt0096406,El vuelo de la paloma,1989
tt0096407,"Vy chyo, starichyo?",1988
tt0096409,Walker,1987
tt0096410,Walking After Midnight,1988
tt0096411,Waller's Last Trip,1989
tt0096414,On the Run,1988
tt0096415,Waqt Ki Awaz,1988
tt0096416,War Requiem,1989
tt0096424,The Wash,1988
tt0096426,Waxwork,1988
tt0096432,Wer fürchtet sich vorm schwarzen Mann,1988
tt0096438,Who Framed Roger Rabbit,1988
tt0096440,Who Killed Vincent Chin?,1987
tt0096442,Vienna Is Different: 50 Years After the Anschluss,1989
tt0096446,Willow,1988
tt0096454,Without a Clue,1988
tt0096455,The Wizard of Loneliness,1988
tt0096457,Wo ai tai kong ren,1988
tt0096458,Wohin?,1988
tt0096459,The Wolves of Willoughby Chase,1989
tt0096461,As Tears Go By,1988
tt0096463,Working Girl,1988
tt0096464,A World Apart,1988
tt0096468,Wu long zei ti shen,1988
tt0096471,Xie luo ji,1989
tt0096472,School on Fire,1988
tt0096476,Yasemin,1988
tt0096477,Yateem,1988
tt0096478,Yellow River Fighter,1988
tt0096482,Yolki-palki,1988
tt0096487,Young Guns,1988
tt0096488,Young Toscanini,1988
tt0096489,Cherry Blossoms,1988
tt0096490,"Yue liang, xing xing, tai yang",1988
tt0096491,The Soloist,1988
tt0096492,A Forgotten Tune for the Flute,1987
tt0096493,Zai jian ying xiong,1988
tt0096494,Zamknac za soba drzwi,1988
tt0096495,Zan Boko,1988
tt0096500,Zbabelec,1990
tt0096501,Zelly and Me,1988
tt0096503,Zhena kerosinshchika,1989
tt0096505,Last Eunuch in China,1987
tt0096510,Zivot sa stricem,1988
tt0096512,The Crazy Companies,1988
tt0096513,Outlaw Brothers,1990
tt0096515,flüstern & SCHREIEN,1989
tt0096516,À corps perdu,1988
tt0096517,À gauche en sortant de l'ascenseur,1988
tt0096520,Århus by night,1989
tt0096521,Éhes ingovány,1988
tt0096586,Foreign Nights,1989
tt0096734,The 'Burbs,1989
tt0096740,300 Miles to Heaven,1989
tt0096741,Game Over,1989
tt0096742,Town Musicians of Bremen,1989
tt0096744,84C MoPic,1989
tt0096745,A Wopbobaloobop a Lopbamboom,1989
tt0096747,"Water, Wind, Dust",1989
tt0096752,Abrahams Gold,1990
tt0096754,The Abyss,1989
tt0096761,Adam Clayton Powell,1989
tt0096764,The Adventures of Baron Munchausen,1988
tt0096766,"Luisa, Carla, Lorenza e... le affettuose lontananze",1989
tt0096771,Afternoon When Flowers Fell,1989
tt0096776,Agni Nakshatram,1989
tt0096778,Aje aje bara aje,1989
tt0096779,Al Andalus,1989
tt0096787,All Dogs Go to Heaven,1989
tt0096791,God's Will,1989
tt0096794,Always,1989
tt0096800,American Blue Note,1989
tt0096810,Love in Progress,1989
tt0096811,An le zhan chang,1990
tt0096815,And the Violins Stopped Playing,1988
tt0096818,The Angry Earth,1989
tt0096823,Anni tahtoo äidin,1989
tt0096827,Apoorva Sagodharargal,1989
tt0096828,The War Is Over,1989
tt0096829,Après la pluie,1989
tt0096833,Marriage of the Blessed,1989
tt0096841,The Asthenic Syndrome,1989
tt0096842,Asterix and the Big Fight,1989
tt0096844,Atlantic Realm,1989
tt0096845,Atlantic Rhapsody - 52 myndir úr Tórshavn,1990
tt0096852,Notebook on Cities and Clothes,1989
tt0096854,Australia,1989
tt0096857,L'Autrichienne,1990
tt0096858,Avariya - doch menta,1989
tt0096859,L'avaro,1990
tt0096861,Aventurera,1988
tt0096862,Evenings,1989
tt0096863,My Twentieth Century,1989
tt0096866,The BFG,1989
tt0096867,Ba bao qin bing,1989
tt0096868,Bab Al-Sama Maftuh,1989
tt0096869,Babar: The Movie,1989
tt0096873,Back Street Jane,1989
tt0096874,Back to the Future Part II,1989
tt0096878,Emergency Kisses,1989
tt0096885,Wild Search,1989
tt0096888,Banned,1989
tt0096890,Bankomatt,1989
tt0096894,"Bashu, the Little Stranger",1989
tt0096895,Batman,1989
tt0096896,Allocation,1989
tt0096900,La banyera,1989
tt0096901,Bearskin: An Urban Fairytale,1989
tt0096902,The Beer Drinker's Guide to Fitness and Filmmaking,1987
tt0096908,A City of Sadness,1989
tt0096911,"Bert Rigby, You're a Fool",1989
tt0096913,Best of the Best,1989
tt0096914,Die Besteigung des Chimborazo,1989
tt0096923,The Big Bang,1989
tt0096925,Big Man on Campus,1989
tt0096926,The Big Picture,1989
tt0096928,Bill & Ted's Excellent Adventure,1989
tt0096930,The Drayman and the King,1989
tt0096933,Black Rain,1989
tt0096937,Blagorodnyy razboynik Vladimir Dubrovskiy,1990
tt0096939,Blanche est la nuit,1989
tt0096942,Blauäugig,1989
tt0096943,Blaze,1989
tt0096945,Blind Fury,1989
tt0096948,Bliskie spotkania z wesolym diablem,1989
tt0096961,Blueberry Hill,1989
tt0096962,The Wiz Kid,1989
tt0096964,Boerenpsalm,1989
tt0096966,The Battle of Kosovo,1989
tt0096967,The Book of Manson,1989
tt0096968,Boris Godounov,1989
tt0096969,Born on the Fourth of July,1989
tt0096970,Born to Fight,1989
tt0096976,Breaking In,1989
tt0096984,Brodyachiy avtobus,1990
tt0096989,A Fishy Story,1989
tt0096992,Bumazhnye glaza Prishvina,1990
tt0096993,Boomerang Boomerang,1989
tt0096994,Bunker Palace Hôtel,1989
tt0096999,Bye Bye Blues,1989
tt0097002,Guys in the Cafe,1988
tt0097007,The Caller,1987
tt0097009,Caminos de tiza,1988
tt0097019,Hak do fuk sing,1989
tt0097020,Time of the Servants,1989
tt0097027,Casualties of War,1989
tt0097029,Catch Me If You Can,1989
tt0097033,Central Park,1989
tt0097035,Cha Cha Cha,1989
tt0097042,Champions Forever,1989
tt0097043,Chanakyan,1989
tt0097044,Chances Are,1989
tt0097045,Chandni,1989
tt0097046,Changing Steps,1989
tt0097050,The Adventures of Milo and Otis,1986
tt0097051,What Time Is It?,1989
tt0097053,Cheetah,1989
tt0097060,Chung tin siu ji,1989
tt0097062,"Chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi",1990
tt0097066,Citizen Tania,1989
tt0097067,City Hunter: .357 Magnum,1989
tt0097070,Clovek proti zkáze,1989
tt0097074,Cohen and Tate,1988
tt0097075,Cold Comfort,1989
tt0097092,Comboio da Canhoca,1989
tt0097095,Coming Out,1989
tt0097099,Common Threads: Stories from the Quilt,1989
tt0097101,Love Comedy,1989
tt0097106,A Tale of Springtime,1990
tt0097107,Continental,1989
tt0097108,"The Cook, the Thief, His Wife & Her Lover",1989
tt0097112,Corsa di primavera,1989
tt0097113,The Things of Love,1989
tt0097116,Cousins,1989
tt0097122,Um Crime de Luxo,1991
tt0097123,Crimes and Misdemeanors,1989
tt0097126,Cripples Go Christmas,1987
tt0097131,Cruising Bar,1989
tt0097133,Cuchillos de fuego,1989
tt0097140,Cézanne - Conversation with Joachim Gasquet,1990
tt0097142,Dad,1989
tt0097145,Where the Outback Ends,1989
tt0097149,Dance of Darkness,1989
tt0097150,City Rhythms,1989
tt0097151,Maihime,1989
tt0097153,Dans le ventre du dragon,1989
tt0097155,Memories of a Marriage,1989
tt0097162,Dead Calm,1989
tt0097165,Dead Poets Society,1989
tt0097166,Dead Bang,1989
tt0097187,Desembarcos,1989
tt0097188,Desene pe asfalt,1989
tt0097195,Why Has Bodhi-Dharma Left for the East?,1989
tt0097198,Better Days Ahead,1989
tt0097202,The Killer,1989
tt0097206,Diploma za smrt,1989
tt0097210,Disamistade,1988
tt0097211,Disorganized Crime,1989
tt0097215,Do pervoy krovi,1989
tt0097216,Do the Right Thing,1989
tt0097220,A dokumentátor,1988
tt0097223,Time of the Gypsies,1988
tt0097226,Dotsuitarunen,1989
tt0097228,Dr. Caligari,1989
tt0097229,Der Drache Daniel,1989
tt0097235,The Dream Team,1989
tt0097238,Dreptatea,1989
tt0097239,Driving Miss Daisy,1989
tt0097240,Drugstore Cowboy,1989
tt0097243,A Dry White Season,1989
tt0097244,God of Gamblers,1989
tt0097250,Dykket,1989
tt0097253,Dezha vyu,1990
tt0097255,Los días del cometa,1989
tt0097261,Eat a Bowl of Tea,1989
tt0097262,Eddie and the Cruisers II: Eddie Lives!,1989
tt0097264,Eeshwar,1989
tt0097265,One of Us,1989
tt0097267,Der Einzug des Rokoko ins Inselreich der Huzzis,1989
tt0097268,Ek Din Achanak,1989
tt0097269,A Thousand and One Wives,1989
tt0097276,"Enemies, A Love Story",1989
tt0097278,Winter's Child,1989
tt0097279,Les enfants du désordre,1989
tt0097282,Entertaining the Troops,1988
tt0097289,Erik the Viking,1989
tt0097292,Es ist nicht leicht ein Gott zu sein,1989
tt0097294,Estación Central,1989
tt0097297,Et la lumière fut,1989
tt0097299,Eto bylo u morya,1989
tt0097304,Everything's for You,1989
tt0097313,The Exiles,1989
tt0097316,Exquisite Corpses,1989
tt0097320,The Truth: Final Episode,1989
tt0097322,The Fabulous Baker Boys,1989
tt0097330,Fancy Dance,1989
tt0097334,Farewell to the King,1989
tt0097336,Fat Man and Little Boy,1989
tt0097337,Fatal Bet,1989
tt0097339,Father,1990
tt0097344,Beyond the Sunset,1989
tt0097345,Close Escape,1989
tt0097347,La femme de Rose Hill,1989
