tconst,primaryTitle,startYear
tt0105619,The Heroic Trio,1993
tt0105622,Tokyo Decadence,1992
tt0105626,Toutes peines confondues,1992
tt0105630,Tra due risvegli,1993
tt0105634,Travelling Light,1992
tt0105636,Trespass,1992
tt0105639,Tribulation 99: Alien Anomalies Under America,1992
tt0105651,The Prodigal Son,1992
tt0105652,Pushing Hands,1991
tt0105654,The Tune,1992
tt0105655,Swordsman III: The East Is Red,1993
tt0105665,Twin Peaks: Fire Walk with Me,1992
tt0105667,Twist,1992
tt0105673,Ubiystvo na Zhdanovskoy,1992
tt0105675,The Blue Eyes of Yonta,1992
tt0105682,Un Coeur en Hiver,1992
tt0105690,Under Siege,1992
tt0105691,Under Suspicion,1991
tt0105695,Unforgiven,1992
tt0105698,Universal Soldier,1992
tt0105699,Unlawful Entry,1992
tt0105702,"Sweet War, Farewell",1991
tt0105704,Uribanul chasubnida,1990
tt0105705,Urte ilunak,1992
tt0105706,Used People,1992
tt0105708,The Usual,1992
tt0105709,Out of Order,1992
tt0105710,Az utolsó nyáron,1991
tt0105712,Utz,1992
tt0105714,Uzlasma,1992
tt0105718,Vagabond,1992
tt0105720,Valhalla,1992
tt0105721,La valle di pietra,1992
tt0105723,The Waltz on the Petschora,1992
tt0105727,Venchaniye so smertyu,1992
tt0105729,Venice/Venice,1992
tt0105735,Verlorene Landschaft,1992
tt0105737,Vermont Is for Lovers,1992
tt0105738,Versailles Rive-Gauche,1992
tt0105739,Verso sud,1992
tt0105744,The Journey,1992
tt0105745,Victor's Big Score,1992
tt0105747,Video Blues,1992
tt0105750,La Vie de Bohème,1992
tt0105751,La vie fantôme,1992
tt0105752,Vieille canaille,1992
tt0105756,Ville à vendre,1992
tt0105761,Virgina,1991
tt0105764,Visions of Light,1992
tt0105768,La voix,1992
tt0105775,Vsetko co mam rad,1993
tt0105780,Waiting for the End of the World,1992
tt0105782,Warrior: The Life of Leonard Peltier,1991
tt0105783,Warsaw: Year 5703,1992
tt0105789,The Waterdance,1992
tt0105790,Waterland,1992
tt0105791,"Wax, or the Discovery of Television Among the Bees",1991
tt0105793,Wayne's World,1992
tt0105796,The Cat,1992
tt0105808,Where Are We? Our Trip Through America,1993
tt0105810,Where the Day Takes You,1992
tt0105812,White Men Can't Jump,1992
tt0105813,White Sands,1992
tt0105820,Wild West,1992
tt0105821,Wild Wheels,1992
tt0105824,Wind,1992
tt0105825,Wiping the Tears of Seven Generations,1992
tt0105826,Wir Enkelkinder,1992
tt0105831,"Now You See It, Now You Don't",1992
tt0105839,Once Upon a Time in China II,1992
tt0105841,"Wszystko, co najwazniejsze...",1992
tt0105842,Deadend Besiegers,1992
tt0105843,Wu San Gui yu Chen Yuan Yuan,1992
tt0105845,Wu hu si hai,1992
tt0105846,Lee Rock II,1991
tt0105847,Lee Rock III,1992
tt0105849,Xavier,1992
tt0105851,Full Contact,1992
tt0105856,Girls Without Tomorrow,1992
tt0105857,Mr. Vampire 1992,1992
tt0105858,The 13 Cold Blooded Eagles,1993
tt0105859,Dragon Inn,1992
tt0105860,Kick Boxer's Tears,1992
tt0105861,Sing kei ng ji mo nam,1992
tt0105863,Xuese Qingchen,1992
tt0105864,The Days of Being Dumb,1992
tt0105865,I Wanted to See Angels,1992
tt0105868,Yao guai du shi,1992
tt0105870,Ye ye ban fei jiao,1992
tt0105873,Yma Sumac - Hollywoods Inkaprinzessin,1991
tt0105875,Danji geudaega yeojalaneun iyumaneulo,1990
tt0105882,Yun yu di liu gan,1992
tt0105883,Zai shi zhui hun,1993
tt0105884,The Penknife,1991
tt0105885,Zebrahead,1992
tt0105887,Zeit der Götter,1992
tt0105888,And Life Goes On,1992
tt0105890,Invincible,1992
tt0105891,True Love,1992
tt0105895,Zhou Enlai,1992
tt0105899,The Golden Years,1994
tt0105901,Zoológico,1992
tt0105902,Zsötem,1992
tt0105905,Zuppa di pesce,1992
tt0105908,Off Season,1992
tt0105909,Dismissed from Life,1992
tt0105915,Ángel de fuego,1992
tt0105916,House of Angels,1992
tt0105918,Écrans de Sable,1991
tt0105919,"Dear Emma, Sweet Böbe",1992
tt0105924,The Last Dive,1992
tt0105926,Un único deseo,1992
tt0106191,18000 giorni fa,1993
tt0106195,23h58,1993
tt0106200,8-A,1993
tt0106201,80 mq - Ottantametriquadri,1993
tt0106203,Aaina,1993
tt0106204,Aankhen,1993
tt0106207,The Abadanis,1993
tt0106209,Making Up!,1993
tt0106210,Abissinia,1993
tt0106215,Acción mutante,1993
tt0106217,The Act in Question,1993
tt0106218,Ad Fundum,1993
tt0106219,Adamski,1993
tt0106220,Addams Family Values,1993
tt0106223,The Adventures of Huck Finn,1993
tt0106225,"Africa, I Will Fleece You",1992
tt0106226,The Age of Innocence,1993
tt0106230,Ahlam saghira,1994
tt0106232,Love Among the Triad,1993
tt0106233,Airborne,1993
tt0106238,Al lupo al lupo,1992
tt0106240,Alex,1992
tt0106245,El aliento del diablo,1993
tt0106246,Alive,1993
tt0106253,An Ambush of Ghosts,1993
tt0106263,Amok,1993
tt0106271,Anchoress,1993
tt0106276,Den andra stranden,1993
tt0106277,The Real Life of Pacita M.,1991
tt0106281,Angelochek sdelay radost,1993
tt0106286,Un'anima divisa in due,1993
tt0106288,Anna - annA,1992
tt0106290,Anna ot 6 do 18,1994
tt0106296,From the Snow,1993
tt0106301,"The Tree, the Mayor and the Mediatheque",1993
tt0106304,Land of Dreams,1993
tt0106305,The Red Squirrel,1993
tt0106306,Are They Still Shooting?,1993
tt0106307,Arizona Dream,1993
tt0106308,Army of Darkness,1992
tt0106314,As an Eilean,1993
tt0106315,Aspen Extreme,1993
tt0106327,Aux petits bonheurs,1994
tt0106330,From Karkheh to Rhein,1993
tt0106331,Un año perdido,1993
tt0106332,Farewell My Concubine,1993
tt0106333,Baazigar,1993
tt0106335,The Baby of Mâcon,1993
tt0106339,Backbeat,1994
tt0106341,Bad Boy Bubby,1993
tt0106342,The Bride with White Hair,1993
tt0106343,The Bride with White Hair II,1993
tt0106344,Bai lian xie shen,1993
tt0106345,Rose,1992
tt0106347,Balagan,1994
tt0106350,The Ballad of Little Jo,1993
tt0106354,Drumroll,1993
tt0106363,Le bateau de mariage,1994
tt0106364,Batman: Mask of the Phantasm,1993
tt0106372,The Bed You Sleep In,1993
tt0106373,Bedevil,1993
tt0106376,Heroes Among Heroes,1993
tt0106383,Belle van Zuylen - Madame de Charrière,1993
tt0106384,Bells from the Deep,1993
tt0106385,Belovy,1992
tt0106387,Benny & Joon,1993
tt0106391,Beruf Neonazi,1993
tt0106401,Bewogen koper,1993
tt0106407,Bhagvad Gita: Song of the Lord,1993
tt0106408,Bhaji on the Beach,1993
tt0106409,A Warrior's Tragedy,1993
tt0106417,Sailor Moon R: The Movie: The Promise of the Rose,1993
tt0106421,Black Jack: The Movie,1996
tt0106438,Blue,1993
tt0106445,Boatman,1993
tt0106456,Made in Japan,1993
tt0106457,The Strange Tale of Oyuki,1992
tt0106458,Better Than Escape,1993
tt0106464,Bopha!,1993
tt0106469,"Blood In, Blood Out",1993
tt0106472,Boys from Brazil,1993
tt0106474,Boys' Shorts: The New Queer Cinema,1993
tt0106481,Breathing Under Water,1992
tt0106485,The Broadcast Tapes of Dr. Peter,1993
tt0106487,Broken Highway,1993
tt0106489,A Bronx Tale,1993
tt0106497,Buried on Sunday,1992
tt0106498,Burning Life,1994
tt0106499,C'est de l'art,1993
tt0106500,CB4,1993
tt0106501,Cachao... Como Su Ritmo No Hay Dos,1993
tt0106504,Calendar,1993
tt0106509,Track of the Ants,1994
tt0106511,Sezonat na kanarchetata,1993
tt0106514,"Candles, Snow and Mistletoe",1993
tt0106516,Cap Tourmente,1993
tt0106517,Capitalismo Selvagem,1993
tt0106519,Carlito's Way,1993
tt0106523,Casa din vis,1991
tt0106530,Wild Boys,1994
tt0106531,La cavale des fous,1993
tt0106534,The Earth's Most Beloved Son,1993
tt0106535,The Cement Garden,1993
tt0106537,Century,1993
tt0106538,The Mad Monk,1993
tt0106544,Supercop 2,1993
tt0106546,Charachar,1994
tt0106549,Chasse gardée,1992
tt0106551,Always on My Mind,1993
tt0106552,The Bare-Footed Kid,1993
tt0106556,Children of Fate: Life and Death in a Sicilian Family,1993
tt0106559,Green Snake,1993
tt0106560,Chopin - Bilder einer Trennung,1993
tt0106563,Chronos 5.0,1993
tt0106567,Chu sheng zhi du,1994
tt0106568,Cheot sarang,1993
tt0106569,Chyornyy aist,1993
tt0106570,Black Tea with Lemon,1993
tt0106573,Wild Target,1993
tt0106574,Cijena zivota,1994
tt0106579,"Clean, Shaven",1993
tt0106582,Cliffhanger,1993
tt0106585,Coitado do Jorge,1993
tt0106590,Combination Platter,1993
tt0106591,Komediya strogogo rezhima,1992
tt0106593,Cominciò tutto per caso,1993
tt0106602,Descendants of Confucius,1993
tt0106611,Cool Runnings,1993
tt0106617,Feng huang qin,1993
tt0106621,Sister Island,1996
tt0106626,Crow's Nest,1992
tt0106628,Cuba,1993
tt0106632,Cuisine et dépendances,1993
tt0106634,The Cure Show,1993
tt0106637,The Curse of the Dragon,1993
tt0106642,From the East,1993
tt0106643,Da Sa Ba,1993
tt0106645,Da mi xin,1992
tt0106651,The Last Dance,1993
tt0106653,Dalaal,1993
tt0106655,Damini,1993
tt0106658,Don't Stop My Crazy Love for You,1993
tt0106664,The Dark Half,1993
tt0106668,The Darker Side of Black,1994
tt0106671,City Unplugged,1993
tt0106673,Dave,1993
tt0106675,Blackfellas,1993
tt0106677,Dazed and Confused,1993
tt0106678,I Don't Want to Talk About It,1993
tt0106685,Deadly Advice,1994
tt0106693,The Inheritance or Fuckoffguysgoodday,1992
tt0106696,The Young Girls Turn 25,1993
tt0106697,Demolition Man,1993
tt0106704,Derecho de asilo,1993
tt0106709,Desperate Remedies,1993
tt0106710,Deti chugunnykh bogov,1993
tt0106713,Deux actrices,1993
tt0106714,Taxi Hunter,1993
tt0106716,Diary of a Maniac,1993
tt0106723,Dikiy vostok,1993
tt0106736,A Diary of Insults,1994
tt0106739,Dockpojken,1993
tt0106742,Dollar Mambo,1993
tt0106744,De domeinen Ditvoorst,1992
tt0106747,Don't Call Me Frankie,1993
tt0106749,Dönersen Islik Çal,1993
tt0106750,The Days,1993
tt0106764,Doublures,1993
tt0106765,Dove siete? Io sono qui,1993
tt0106770,Dragon: The Bruce Lee Story,1993
tt0106775,Drehbuch - Die Zeiten,1993
tt0106776,De drie beste dingen in het leven,1992
tt0106780,Drömmen om Rita,1993
tt0106782,Durst,1993
tt0106783,Dwa ksiezyce,1993
tt0106786,Dyuba-Dyuba,1992
tt0106792,Ed and His Dead Mother,1993
tt0106794,Das Ei ist eine geschissene Gottesgabe,1993
tt0106797,Eight-Tray Gangster: The Making of a Crip,1993
tt0106800,Ekattorer Jishu,1993
tt0106801,The Elegy from Russia,1993
tt0106810,En compagnie d'Antonin Artaud,1993
tt0106811,In the Middle of Nowhere,1993
tt0106816,Encuentro inesperado,1993
tt0106820,L'enfant lion,1993
tt0106821,Les enfants jouent à la Russie,1993
tt0106831,Est & Ouest: Les paradis perdus,1993
tt0106833,Ethan Frome,1993
tt0106839,Gospel According to Harry,1994
tt0106841,Exorcist Master,1992
tt0106854,Der Fall Lucona,1993
tt0106856,Falling Down,1993
tt0106866,Fanfan,1993
tt0106868,A Far Off Place,1993
tt0106879,Faut-il aimer Mathilde?,1993
tt0106880,Fear of a Black Hat,1993
tt0106881,Fearless,1993
tt0106882,Fearless: The Hunterwali Story,1994
tt0106891,Feed Them to the Cannibals!,1993
tt0106892,The Enigma of Love,1993
tt0106895,The Deserter's Wife,1991
tt0106898,"Tom, Dick and Hairy",1993
tt0106899,Feng liu jia zu,1992
tt0106901,Fényérzékeny történet,1994
tt0106904,The Son of the Shark,1993
tt0106908,La fine è nota,1993
tt0106910,On the Edge of the Horizon,1993
tt0106911,Fiorile,1993
tt0106912,Fire in the Sky,1993
tt0106918,The Firm,1993
tt0106923,Five Girls,1993
tt0106926,Flesh and Bone,1993
tt0106928,Flight of the Aquanaut,1993
tt0106932,The Flower of Desire,1993
tt0106936,The Legend,1993
tt0106937,The Legend II,1993
tt0106939,For Better or for Worse,1993
tt0106941,For Love or Money,1993
tt0106944,Forbidden Love: The Unashamed Stories of Lesbian Lives,1992
tt0106945,The Forbidden Quest,1993
tt0106949,Stolen Spring,1993
tt0106953,Frameup,1993
tt0106960,"Frankie, Jonny und die anderen... Schattenkämpfer",1993
tt0106962,François Truffaut: Portraits volés,1993
tt0106963,Frauds,1993
tt0106965,Free Willy,1993
tt0106966,Strawberry and Chocolate,1993
tt0106969,De frigjorte,1993
tt0106972,The Frontline,1993
tt0106977,The Fugitive,1993
tt0106981,"Funes, a Great Love",1993
tt0106982,Sono kido o tootte,1993
tt0106984,Leaving Lenin,1993
tt0106986,Gardish,1993
tt0106989,"Gatica, el mono",1993
tt0106991,Three Summers,1992
tt0106997,Genghis Cohn,1993
tt0106999,Normal People Are Nothing Exceptional,1993
tt0107000,Gensen-Kan Inn,1994
tt0107001,The People at Universal,1991
tt0107002,Germinal,1993
tt0107004,Geronimo: An American Legend,1993
tt0107005,To the Starry Island,1993
tt0107007,Gettysburg,1993
tt0107010,Giant Space Slugs,1993
tt0107017,"Glaube, Liebe, Hoffnung",1994
tt0107019,Glädjekällan,1993
tt0107023,God sobaki,1994
tt0107025,God's Lonely Man,1996
tt0107027,Godzilla vs. Mechagodzilla II,1993
tt0107029,Dummy in a Circle,1993
tt0107034,The Good Son,1993
tt0107040,Il grande cocomero,1993
tt0107042,Great Moments in Aviation,1994
tt0107048,Groundhog Day,1993
tt0107050,Grumpy Old Men,1993
tt0107052,"Grüß Gott, Genosse",1993
tt0107056,Gui jiao qi,1993
tt0107060,Gumrah,1993
tt0107064,Child Murders,1993
tt0107068,Hadashi no pikunikku,1993
tt0107070,Halbe Welt,1995
tt0107071,Half Japanese: The Band That Would Be King,1993
tt0107074,The Hanged Man,1993
tt0107076,Hard Target,1993
tt0107080,Harmony Cats,1992
tt0107085,Slight Fever of a 20-Year-Old,1993
tt0107086,Hated: GG Allin & the Murder Junkies,1993
tt0107091,Heart and Souls,1993
tt0107093,The Heartbreak Kid,1993
tt0107096,Heaven & Earth,1993
tt0107103,Hercules Returns,1993
tt0107106,Hexagone,1994
tt0107109,Hidden Hero,1990
tt0107111,High Lonesome: The Story of Bluegrass Music,1992
tt0107120,Hocus Pocus,1993
tt0107121,Head Above Water,1993
tt0107123,Hoffman's Hunger,1993
tt0107125,The Hollow Men,1993
tt0107130,A Home of Our Own,1993
tt0107131,Homeward Bound: The Incredible Journey,1993
tt0107132,The Man on the Shore,1993
tt0107134,The Actor,1993
tt0107137,Hookers Hustlers Pimps and Their Johns,1993
tt0107138,Hoppá,1993
tt0107142,Formula 3 - I ragazzi dell'autodromo,1993
tt0107144,Hot Shots! Part Deux,1993
tt0107146,The Advocate,1993
tt0107148,House of Cards,1993
tt0107151,The House of the Spirits,1993
tt0107152,Household Saints,1993
tt0107154,How U Like Me Now,1992
tt0107156,The Wedding Banquet,1993
tt0107157,The Puppetmaster,1993
tt0107158,A Soul Haunted by Painting,1994
tt0107159,"All's Well, Ends Well Too",1993
tt0107161,Fist from Shaolin,1993
tt0107162,Once Upon a Time in China IV,1993
tt0107163,Huang feng wei hou zhen,1993
tt0107165,Golden Balls,1993
tt0107166,We Are Travelers on the Path of Love,1993
tt0107167,Hundan al Belgrano,1996
tt0107171,Hwaomkyung,1993
tt0107175,"Oh, Woe Is Me",1993
tt0107176,Høyere enn himmelen,1993
tt0107177,I Am a Promise: The Children of Stanton Elementary School,1993
tt0107179,A Man in Uniform,1993
tt0107187,"Ich will nicht nur, daß ihr mich liebt - Der Filmemacher Rainer Werner Fassbinder",1992
tt0107189,Ik-Chemtan,1990
tt0107197,In Advance of the Landing,1993
tt0107199,In Custody,1994
tt0107206,In the Line of Fire,1993
tt0107207,In the Name of the Father,1993
tt0107209,"Faraway, So Close!",1993
tt0107211,Indecent Proposal,1993
tt0107212,Indian Summer,1993
tt0107213,Indián tél,1993
tt0107214,India,1993
tt0107216,Inland Empire,1993
tt0107223,Intimité,1994
tt0107225,"Ciao, Professore!",1992
tt0107227,Al-irhab wal kabab,1992
tt0107231,Our Father...,1993
tt0107232,It Was a Wonderful Life,1993
tt0107233,It's All True,1993
tt0107237,Izgoy,1991
tt0107242,Jack Be Nimble,1993
tt0107243,Jack L. Warner: The Last Mogul,1993
tt0107246,Jack of Hearts,1993
tt0107247,Jack the Bear,1993
tt0107248,Jacques le fataliste,1993
tt0107250,James Ellroy: Demon Dog of American Crime Fiction,1998
tt0107251,Johnnie Waterman,1993
tt0107259,Joan the Maid 1: The Battles,1994
tt0107260,Joan the Maid 2: The Prisons,1994
tt0107261,Jedna kocka za druhou,1993
tt0107265,Young Werther,1993
tt0107266,"Yesteryou, Yesterme, Yesterday",1993
tt0107269,Jie da huan xi,1993
tt0107274,Johnny One Hundred Pesos,1993
tt0107276,Look to the Sky,1993
tt0107282,The Joy Luck Club,1993
tt0107286,Judgment Night,1993
tt0107289,Go Hugo Go,1993
tt0107290,Jurassic Park,1993
tt0107291,Just Friends,1993
tt0107295,"Justinien Trouvé, ou le bâtard de Dieu",1993
tt0107296,Justiz,1993
tt0107298,"Jó éjt, királyfi",1994
tt0107302,Kalifornia,1993
tt0107305,Kanehsatake: 270 Years of Resistance,1993
tt0107306,Karakum,1994
tt0107307,The Men's Choir,1992
tt0107309,Katya Ismailova,1994
tt0107311,Khal Nayak,1993
tt0107312,The Quiet Home,1993
tt0107314,Kids of Survival,1996
tt0107315,Kika,1993
tt0107322,King of the Hill,1993
tt0107323,Kino,1993
tt0107324,Der Kinoerzähler,1993
tt0107326,Kirie Eleison,1993
tt0107330,Little Sharks,1992
tt0107331,The Little Blonde Dead,1993
tt0107334,Ko zaprem oci,1993
tt0107335,Kodeks beshchestiya,1993
tt0107337,Al-kompars,1993
tt0107338,Der Kongreß der Pinguine,1993
tt0107339,Kontesa Dora,1993
tt0107340,Odds and Evens,1993
tt0107346,Kyôso tanjô,1993
tt0107347,Marriage Story,1992
tt0107349,The Slingshot,1993
tt0107350,Kærlighedens smerte,1992
tt0107354,Laafi - Tout va bien,1991
tt0107358,The Blue Kite,1993
tt0107359,Lang xin ru tie,1993
tt0107360,Langer Gang,1992
tt0107362,Last Action Hero,1993
tt0107366,Last Call at Maud's,1993
tt0107372,The Last Party,1993
tt0107373,Last Song,1993
tt0107374,The Last Wargame,1993
tt0107376,Latcho Drom,1993
tt0107382,Legend of the Galactic Heroes: Overture to a New War,1993
tt0107388,It's Better to Be Wealthy and Healthy Than Poor and Ill,1992
tt0107394,Letter for L...,1993
tt0107398,The Incorruptible,1993
tt0107399,Lim jing dai yat gik,1993
tt0107402,Libera,1993
tt0107403,Libera me,1993
tt0107416,Lightning in a Bottle,1993
tt0107419,Lillian,1993
tt0107426,Little Buddha,1993
tt0107428,Deadly Melody,1994
tt0107432,Living Proof: HIV and the Pursuit of Happiness,1994
tt0107434,Loin des barbares,1994
tt0107442,Losers in Love,1993
tt0107443,Lost in Yonkers,1993
tt0107445,The Lotus Eaters,1993
tt0107446,"Louis, enfant roi",1993
tt0107447,Love & Human Remains,1993
tt0107453,Loving Lulu,1992
tt0107455,"Luck, Trust & Ketchup: Robert Altman in Carver Country",1993
tt0107457,Ludwig 1881,1993
tt0107460,The Kung Fu Scholar,1994
tt0107461,Cageman,1992
tt0107462,Il lungo silenzio,1993
tt0107468,M. Butterfly,1993
tt0107471,My Favorite Season,1993
tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",1993
tt0107473,Mad Dog and Glory,1993
tt0107474,Mâdadayo,1993
tt0107475,Madame Bäurin,1993
tt0107476,Madame L'Eau,1993
tt0107479,La madre muerta,1993
tt0107480,Madregilda,1993
tt0107484,Magic Sword,1993
tt0107485,Magnificat,1993
tt0107486,A magzat,1994
tt0107489,Mairi Mhor,1994
tt0107490,Makarov,1994
tt0107492,The Making of '...And God Spoke',1993
tt0107497,Malice,1993
tt0107498,Malina,1993
tt0107501,The Man Without a Face,1993
tt0107507,Manhattan Murder Mystery,1993
tt0107508,Manhattan by Numbers,1993
tt0107511,Mannen på balkongen,1993
tt0107528,Killing Grandpa,1993
tt0107529,Matinee,1993
tt0107531,Matusalem,1993
tt0107535,Mazeppa,1993
tt0107537,Celestial Clockwork,1995
tt0107543,Meharbaan,1993
tt0107544,Rose Rose I Love You,1993
tt0107547,My Private War,1990
tt0107550,Memories and Dreams,1993
tt0107554,Menace II Society,1993
tt0107558,Metal and Melancholy,1994
tt0107562,Metaihmio,1994
tt0107564,My Soul Brother,1994
tt0107566,Mi vida loca,1993
tt0107573,Honey Sweet Love...,1994
tt0107575,Mille bolle blu,1993
tt0107579,O Miradouro da Lua,1993
tt0107580,Mirakel,1990
tt0107582,Miroslava,1993
tt0107583,The Misfits - 30 Years of Fluxus,1993
tt0107588,Ivan & Abraham,1993
tt0107595,The Moneytree,1992
tt0107604,Morning Glory,1993
tt0107609,The Mozart Bird,1993
tt0107614,Mrs. Doubtfire,1993
tt0107616,Much Ado About Nothing,1993
tt0107617,The Scent of Green Papaya,1993
tt0107621,A Wall of Silence,1993
tt0107623,The Music of Chance,1993
tt0107624,Mustard Bath,1993
tt0107625,Mother's Day,1994
tt0107628,My Family Treasure,1993
tt0107629,"My Home, My Prison",1993
tt0107630,My Life,1993
tt0107636,The Mystery of Edwin Drood,1993
tt0107642,Café au lait,1993
tt0107647,The Neighbor,1992
tt0107650,Nad temnoy vodoy,1993
tt0107651,Sidestroke,1993
tt0107652,The Birth of Love,1993
tt0107653,Naked,1993
tt0107657,Naomi,1993
tt0107658,Nastya,1994
tt0107659,Loaded Weapon 1,1993
tt0107661,Navodneniye,1993
tt0107662,The Rice People,1994
tt0107665,Needful Things,1993
tt0107669,The Neo-Fascist Trilogy: I. In the Valley of the Wupper,1994
tt0107670,Neria,1991
tt0107672,The Immortal Aunt,1993
tt0107678,Noch voprosov...,1993
tt0107685,The Night We Never Met,1993
tt0107686,Alone in the Night,1994
tt0107688,The Nightmare Before Christmas,1993
tt0107690,The Revenge of Itzik Finkelstein,1993
tt0107692,Ninja Scroll,1993
tt0107693,Nitrate Kisses,1992
tt0107697,No Worries,1993
tt0107700,Le Nombril du Monde,1993
tt0107701,Nordkurve,1992
tt0107705,Notes from the Attic,1993
tt0107709,The November Men,1993
tt0107710,Novia que te vea,1994
tt0107712,Nu er dang zi qiang,1993
tt0107720,Nyomkeresö,1993
tt0107721,"Nyugattól keletre, avagy a média diszkrét bája",1994
tt0107722,Não Quero Falar Sobre Isso Agora,1991
tt0107723,Obcy musi fruwac,1994
tt0107726,Odile & Yvette at the Edge of the World,1993
tt0107727,L'oeil de Vichy,1993
tt0107728,Ördög vigye,1992
tt0107729,Oeroeg,1993
tt0107730,Oh Boy!,1991
tt0107736,Ohikkoshi,1993
tt0107738,Okhlamon,1993
tt0107739,Okoge,1992
tt0107743,The Olympic Summer,1993
tt0107745,Once Upon a Forest,1993
tt0107747,"One Foot on a Banana Peel, the Other Foot in the Grave: Secrets from the Dolly Madison Room",1994
tt0107748,One Nation Under God,1993
tt0107750,Only the Strong,1993
tt0107751,The Land of Happiness,1993
tt0107755,Ordinary Magic,1993
tt0107756,Orlando,1992
tt0107759,Otoko wa tsurai yo: Torajiro no endan,1993
tt0107766,"Pacco, doppio pacco e contropaccotto",1993
tt0107767,Padma Nadir Majhi,1993
tt0107768,Painted Desert,1993
tt0107771,Pamietnik znaleziony w garbie,1993
tt0107781,Part Time God,1993
tt0107787,Passin' It On,1993
tt0107788,La veillée,1990
tt0107792,Patul conjugal,1993
tt0107796,In the Land of the Deaf,1992
tt0107798,The Pelican Brief,1993
tt0107802,Los peores años de nuestra vida,1994
tt0107805,Perdido por perdido,1993
tt0107806,Perfect Exchange,1993
tt0107808,A Perfect World,1993
tt0107809,Perfume de Gardênia,1992
tt0107815,Pétain,1993
tt0107816,The Little Apocalypse,1993
tt0107818,Philadelphia,1993
tt0107822,The Piano,1993
tt0107827,Pink Ulysses,1990
tt0107832,The Place of Another,1993
tt0107834,La delegazione,1993
tt0107840,Poetic Justice,1993
tt0107843,Point of No Return,1993
tt0107852,The Pope of Utah,1993
tt0107855,In Reindeer Shape Across the Sky...,1993
tt0107866,Pozegnanie z Maria,1993
tt0107875,The Princess and the Goblin,1991
tt0107889,The Program,1993
tt0107893,The Case of Bronek Pekosinski,1993
tt0107896,Public Enemy #2,1991
tt0107898,The Punk,1993
tt0107901,El pájaro de la felicidad,1993
tt0107903,Suckers,1993
tt0107904,Thou Shalt Not Swear,1993
tt0107913,Rabi,1992
tt0107920,Raining Stones,1993
tt0107922,Cropped Head,1992
tt0107925,Oral Messages,1991
tt0107940,The Reincarnation of Khensur Rinpoche,1992
tt0107943,The Remains of the Day,1993
tt0107948,Reportaje a la muerte,1993
tt0107957,Richting Engeland,1992
tt0107966,Ripa Hits the Skids,1993
tt0107969,Rising Sun,1993
tt0107972,The Contenders,1993
tt0107974,Road Scholar,1993
tt0107977,Robin Hood: Men in Tights,1993
tt0107981,Only the Brave,1993
tt0107983,Romeo Is Bleeding,1993
tt0107984,Legal Innocence,1993
tt0107985,Rookie of the Year,1993
tt0107987,Roosters,1993
tt0107990,Rosenemil,1993
tt0107994,Roulez jeunesse!,1993
tt0107997,Rozmowa z czlowiekiem z szafy,1993
tt0108000,Ruby in Paradise,1993
tt0108001,Rudaali,1993
tt0108002,Rudy,1993
tt0108003,Rule No. 3,1993
tt0108006,Running Cool,1993
tt0108009,Russian Pizza Blues,1992
tt0108012,Russkiy regtaym,1993
tt0108015,Rúzs,1994
tt0108026,The Saint of Fort Washington,1993
tt0108027,Sakalí léta,1993
tt0108028,Sakay,1993
tt0108029,The Salt Water People,1993
tt0108031,Samba Traoré,1992
tt0108035,Samurai Cowboy,1994
tt0108036,Mizu no tabibito: Samurai kizzu,1993
tt0108037,The Sandlot,1993
tt0108041,Sankofa,1993
tt0108042,Tell Me What You Saw,1993
tt0108043,Seven Virgins,1993
tt0108046,Saviors of the Forest,1993
tt0108047,Say a Little Prayer,1993
tt0108052,Schindler's List,1993
tt0108059,La scorta,1993
tt0108065,Searching for Bobby Fischer,1993
tt0108067,Secondløitnanten,1993
tt0108069,The Secret Adventures of Tom Thumb,1993
tt0108071,The Secret Garden,1993
tt0108072,The Secret Rapture,1993
tt0108073,Secret Signs,1993
tt0108074,The Eagle Shooting Heroes,1993
tt0108077,Il segreto del bosco vecchio,1993
tt0108081,Why Wasn't He There?,1993
tt0108085,Serye volki,1993
tt0108090,Sex Is...,1993
tt0108094,Le sexe des étoiles,1993
tt0108097,The Assassin,1993
tt0108098,Shackles,1993
tt0108099,Shadow Force,1992
tt0108101,Shadowlands,1993
tt0108105,Shang Hai huang di: Xiong ba tian xia,1993
tt0108109,Shatranj,1993
tt0108111,Shelf Life,1993
tt0108112,Flying Dagger,1993
tt0108115,Sang gong lau yin,1993
tt0108118,Shilpi,1994
tt0108119,Shimmer,1993
tt0108122,Short Cuts,1993
tt0108128,The Shvitz,1993
tt0108134,Silent Cries,1993
tt0108138,Silverlake Life: The View from Here,1993
tt0108144,Sir,1993
tt0108145,Sishi puhuo,1992
tt0108148,Iron Monkey,1993
tt0108149,Six Degrees of Separation,1993
tt0108155,Skin Art,1993
tt0108160,Sleepless in Seattle,1993
tt0108164,Small Pleasures,1993
tt0108166,Smoke,1993
tt0108167,Smoking/No Smoking,1993
tt0108171,Sniper,1993
tt0108172,Sny,1993
tt0108174,So I Married an Axe Murderer,1993
tt0108175,Det sociala arvet,1993
tt0108176,Remote Control,1992
tt0108180,Sombras en una batalla,1993
tt0108182,Souvenir,1996
tt0108183,Something Within Me,1993
tt0108185,Sommersby,1993
